YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2016,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2017,9,0.0,3.8,1.0,60.7,0.0,5.6,0.0,15.2,0.0,14.2,37.2,4.0,0.0,1.3,0.0,0.0,0.0,0.0,2.4,47.0,3.2,14.8,0.0,0.0,0.0,0.0,22.0,2.0,1.2,0.0,
2017,10,4.4,0.0,0.0,0.0,0.0,0.0,0.0,25.4,17.6,0.0,0.0,0.0,30.0,35.0,0.0,1.4,0.0,0.0,0.0,18.6,38.7,75.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,34.4,16.5
2017,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2017,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.1,30.8,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,,,
2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,61.2,9.1,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.6,10.2
2018,4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,28.2,0.0,30.0,3.4,7.3,0.0,0.0,0.0,7.2,19.4,4.2,5.8,23.2,0.0,12.0,0.0,4.0,0.0,0.0,5.6,23.0,
2018,5,22.2,0.0,5.0,1.5,49.4,101.4,8.0,37.6,0.0,22.5,0.0,7.6,0.0,0.0,2.8,8.6,0.0,0.0,0.0,3.0,0.0,7.8,0.0,0.0,30.8,20.6,70.6,0.0,1.4,0.0,10.4
2018,6,2.2,12.0,8.2,0.0,0.4,60.4,0.0,0.0,0.0,0.0,3.2,76.4,3.5,8.3,94.6,40.0,0.0,7.0,31.6,0.0,14.4,8.0,6.9,1.2,37.6,2.6,3.2,5.2,2.6,13.4,
2018,7,8.2,0.0,0.0,14.7,0.2,4.6,37.4,7.2,0.0,5.3,22.3,0.0,29.6,0.0,3.4,11.2,15.4,31.8,0.0,0.0,0.0,30.2,4.6,4.8,30.4,10.7,22.8,23.7,4.5,10.6,3.0
2018,8,24.2,5.4,0.0,1.4,14.2,2.6,0.0,0.0,25.6,3.6,8.2,17.6,2.0,60.2,0.0,0.0,44.6,0.0,0.0,0.0,0.0,5.3,0.0,10.6,24.1,30.8,13.0,0.3,0.0,33.5,0.8
2018,9,33.0,2.4,0.0,68.0,3.4,0.8,0.0,0.0,0.0,32.0,7.2,0.2,0.4,19.2,0.0,0.0,0.0,0.0,41.1,0.0,0.0,29.4,0.0,1.5,21.4,8.0,0.0,6.0,0.0,0.0,
2018,10,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.4,0.0,0.0,5.2,0.4,39.0,26.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,5.5,0.0,0.0
2018,11,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.6,,,
2019,3,4.0,0.0,0.0,0.0,5.4,0.4,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,27.4,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2019,4,19.0,2.0,9.4,0.0,0.0,0.0,0.0,12.4,9.4,27.0,0.0,0.0,0.0,0.0,0.0,9.8,16.8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,34.2,31.8,
2019,5,0.0,0.0,0.0,34.1,21.5,41.2,0.0,6.3,4.2,0.0,0.0,4.4,5.6,4.5,26.4,49.5,9.8,1.0,0.0,0.0,0.0,0.0,44.0,9.5,37.2,14.5,6.7,0.0,0.0,5.2,0.0
2019,6,55.6,0.0,0.0,17.0,7.9,0.2,75.1,2.3,8.0,12.3,8.0,0.0,0.0,20.8,5.2,12.4,35.0,5.8,30.2,29.0,68.9,0.0,5.6,0.0,0.0,22.2,96.8,25.8,7.0,0.0,
2019,7,10.0,36.5,47.8,21.2,56.7,2.5,14.7,6.1,8.7,9.6,39.0,37.7,9.5,40.6,11.6,8.4,0.0,0.0,3.2,13.0,14.0,3.0,8.3,10.6,26.9,48.8,3.2,0.0,0.0,8.7,21.9
