YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2012,07,4.2,45.0,34.4,34.6,1.8,2.2,5.2,34.0,7.0,67.6,16.6,30.6,1.6,27.0,41.0,1.2,0.0,18.2,8.8,0.2,9.6,46.6,67.6,13.6,21.6,22.8,23.2,9.2,11.0,6.2,2.2
2012,08,0.0,0.0,3.2,23.2,29.6,46.2,14.6,20.4,31.8,20.0,4.4,8.6,4.2,4.2,47.4,23.0,84.6,57.8,30.2,0.0,3.2,0.0,0.0,0.0,25.0,32.6,18.0,23.4,22.8,26.0,40.0
2012,09,22.2,14.4,27.8,46.0,31.2,2.0,3.2,8.8,3.2,33.8,0.0,0.0,23.2,3.2,4.4,14.0,7.6,12.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,10,0.0,10.0,0.0,0.0,0.0,0.0,0.2,1.2,3.2,7.0,4.4,17.8,0.0,6.4,9.0,19.2,14.0,1.4,8.8,30.0,8.4,2.2,0.0,0.2,0.0,0.0,0.0,0.0,5.4,0.6,0.0
2012,11,26.4,32.0,0.0,0.0,0.0,0.0,0.0,47.2,0.6,0.0,0.0,10.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,4.6,0.0,0.0,0.0,0.0,0.0
2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,23.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0
2013,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,11.8,0.0,0.0,0.0,0.0,9.4,32.2,3.4,5.8,4.6,2.4,29.6,0.0
