YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2012,01,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,04,0.0,0.0,0.0,14.2,0.0,46.0,6.0,0.0,11.8,18.6,5.2,0.0,40.8,3.4,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,05,0.4,18.4,0.0,9.2,0.0,0.0,0.0,0.0,7.2,2.4,2.6,0.0,21.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.2,0.0,0.0,18.0,0.0,2.8,0.0,13.8,0.0,0.0,154.8
2012,06,70.2,0.2,0.0,0.0,38.6,1.4,5.8,0.0,16.4,2.6,73.8,0.0,5.2,1.2,10.6,70.0,62.2,16.6,0.0,48.8,38.2,7.4,2.6,33.0,1.2,25.4,31.2,0.0,0.0,0.0
2012,07,0.0,4.2,14.2,50.4,39.4,37.2,65.6,14.8,7.2,36.0,13.2,67.6,16.6,62.6,191.2,240.8,0.6,55.4,171.0,27.0,18.6,76.4,12.8,52.4,0.0,0.8,21.8,3.2,6.8,0.8,4.8
2012,08,0.0,42.6,25.8,0.2,3.0,15.8,13.0,17.8,0.8,0.0,47.4,3.8,7.2,0.6,0.0,0.0,1.0,0.0,0.0,2.6,113.7,22.4,0.0,34.4,16.8,0.0,94.6,91.4,20.0,0.8,11.4
2012,09,23.6,47.6,0.0,28.0,0.0,21.6,0.0,0.0,0.0,27.0,10.4,66.0,7.0,33.0,80.8,96.4,35.2,27.2,2.2,2.6,14.4,0.0,1.8,0.0,6.2,0.0,0.0,0.0,0.0,1.8
2012,10,14.0,0.0,4.6,81.8,0.0,0.0,0.0,5.2,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,13.0,7.2,2.6,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.8,0.0,0.0
2013,05,0.0,0.0,0.0,0.0,3.2,0.0,0.0,3.6,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,2.4,21.8,8.4,0.0,1.6,50.8,67.0,31.0,0.0,6.8,0.2,0.0,4.2,70.4,72.0
2013,06,13.6,0.0,31.0,39.8,82.0,28.8,23.4,18.0,19.2,4.4,0.0,0.0,0.0,1.8,11.0,2.0,1.0,6.8,12.8,1.8,90.4,0.0,0.0,24.6,0.0,31.2,54.0,22.0,22.2,5.4
2013,07,5.8,2.0,6.2,69.0,9.0,58.8,9.2,34.8,149.6,73.8,37.4,19.8,7.2,22.4,7.2,0.2,23.0,89.4,71.6,4.8,11.0,0.0,3.2,15.0,11.4,2.8,20.4,0.0,0.0,0.0,1.8
2013,08,1.2,6.4,0.0,0.0,50.4,94.4,22.0,68.8,33.8,11.2,2.6,2.8,14.2,0.0,7.6,76.2,86.0,1.8,10.4,0.6,9.0,14.8,0.0,4.4,3.8,9.6,50.2,7.4,53.6,0.0,0.0
2013,09,93.2,5.2,25.6,46.0,14.6,43.4,60.2,9.8,1.4,0.0,3.4,0.0,0.0,0.0,7.4,0.0,0.0,0.0,32.6,6.6,15.2,0.0,0.0,0.0,0.0,48.0,37.8,0.0,4.6,0.0
2013,10,0.0,0.0,0.0,54.6,13.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,124.2,2.4,0.0,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,1.2,0.0,0.0,20.8,0.0,1.6
2013,11,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,0.0,3.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0
2014,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0
2014,05,0.0,25.0,0.2,27.4,17.6,0.0,2.4,18.2,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.4,0.0,24.6,0.0,4.2,0.0,0.0,0.4,38.8,71.2,0.0,0.0
2014,06,0.0,0.0,58.6,16.8,17.8,0.8,44.8,8.0,11.4,0.0,0.0,14.6,5.2,20.4,0.0,10.0,2.8,0.0,0.0,7.8,28.7,24.6,57.6,34.4,0.0,0.0,82.8,32.4,176.8,77.0
