YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2012,01,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,04,0.0,0.0,0.0,3.0,0.0,7.2,14.2,7.4,45.0,79.0,3.8,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0
2012,06,35.2,103.0,0.0,34.6,3.2,129.4,3.0,45.3,3.0,27.8,73.4,6.8,29.0,46.2,31.4,23.2,153.8,22.4,1.4,0.0,10.2,70.0,15.2,16.2,192.0,7.2,8.6,3.4,0.0,0.0
2012,07,0.0,23.6,64.6,47.0,27.4,7.0,20.6,34.8,23.0,140.4,16.2,65.0,30.4,137.6,180.8,163.2,45.0,5.2,49.3,13.8,16.0,11.4,9.2,18.4,74.6,4.6,15.8,57.2,1.8,2.0,4.6
2012,08,16.6,30.2,23.4,27.6,3.0,1.6,3.6,21.8,9.4,37.4,13.4,0.0,8.2,31.0,4.6,41.8,9.4,18.6,15.4,0.0,38.0,14.4,1.2,46.0,83.2,54.6,0.6,207.8
2012,09,138.0,8.8,20.6,53.8,0.0,6.2,0.0,2.0,112.0,12.0,71.6,48.2,66.8,23.2,13.6,2.6,23.4,1.6,0.0,19.8,38.0,15.6,64.4,5.8,0.0,0.0,0.0
2012,10,100.2,0.6,12.8,13.4,5.0,1.4,0.0,0.0,0.0,12.2,0.0,0.0,45.8,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,10.2,5.0,16.0,0.0,36.4,0.0,5.6,0.0,0.0,0.0,4.2,14.4,0.8,10.2,0.0
2013,06,19.2,0.4,67.0,40.4,31.8,20.6,6.8,8.4,15.8,41.4,0.4,18.6,0.0,0.0,8.6,7.0,3.0,66.2,0.0,4.6,50.8,10.0,0.0,10.2,0.0,34.0,35.0,60.4,31.0,47.3
2013,07,10.0,42.6,95.2,10.8,37.0,105.2,81.8,0.0,75.8,75.8,119.4,174.2,15.2,168.4,29.2,26.0,41.0,70.6,75.2,15.3,35.2,23.8,0.0,67.0,0.0,38.4,72.0,49.8,30.0,20.0,10.0
2013,08,40.0,60.0
2013,09,56.5,47.0,78.3,59.0,43.3,37.0,81.0,62.4,87.3,3.0,13.3,95.3,0.0,0.0,27.5,83.3,0.0,0.0,4.0,0.0,5.0,0.0,0.0,33.2,13.7,35.0,0.0,0.0,20.0,0.0
2013,10,0.0,0.0,0.0,23.0,37.8,11.3,9.2,0.0
2014,06,0.0,0.0,86.6,0.0,44.4,52.1,28.2,65.3,7.0,0.0,57.0,75.4,38.0,63.0,0.0,0.0,13.4,0.0,0.0,25.2,103.1,46.5,20.3,40.0,36.2,1.1,47.2
2014,07,24.1,6.1,0.0,14.1,21.2,16.1,0.0,52.2,73.4,0.0,38.1,0.0,49.0,11.0,44.0,33.0,31.0,0.0,3.1,0.0,15.0,10.0,23.0,11.0,0.0,0.0,0.0,26.3,0.0,18.0
2014,08,13.0,63.0,31.0,81.0,23.0,25.3,19.0,13.0,40.0,43.2,33.0,37.0,63.5,103.0,186.1,41.1,14.1,9.1,15.0,135.0,28.0,39.2,63.0,31.0,33.0,113.3,5.0
2014,09,0.0,0.0,0.0,15.0,25.0,103.3,14.2,102.0,150.4,26.3,0.0,0.0,55.0,15.3,86.0,18.0,0.0,25.0,49.0,151.0,63.0,27.5,0.0,11.0,0.0
2014,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,06,8.4,0.0,7.1,0.0,63.2,27.2,0.0,0.0,0.0,3.1,83.0,22.1,27.0,31.2,54.0,46.0,43.2,132.2,12.2,45.0,21.3,18.1,53.2,12.4,0.0,4.3
2015,07,282.0,0.0,64.2,69.0,18.1,28.0,0.0,55.0,0.0,89.0,0.0,105.0,28.5,3.2,81.0,82.4,24.8,10.6,23.6,88.4,25.3,85.0,25.6,31.0,12.3,0.0,0.0,0.0,4.0
2015,08,0.0,25.0,0.0,0.0,4.0,114.3,0.0,17.4,58.6,0.0,42.0,24.4,14.0,93.4,45.0,43.4,23.0,9.0,25.3,55.0,25.0,0.0,0.0,8.0,51.4,0.0,105.0
