YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2,0.0,0.0,0.0,0.0,3.5,6.5,11.5,24.0,0.0,0.0,3.5,2.0,0.0,2.5,10.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,10.0,,,
2014,3,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,3.0,10.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,0.0,0.0,9.5,0.0,0.0,4.0,15.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2014,5,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0
2014,6,6.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,40.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,8.0,10.0,18.0,1.0,1.0,3.0,28.0,0.0,1.0,0.0,0.0,1.5,2.0,7.0,
2014,7,7.0,16.0,4.5,2.0,7.0,7.0,11.0,2.5,6.5,0.0,1.0,1.0,53.0,4.0,13.0,56.0,23.0,14.0,35.0,44.0,23.0,26.0,6.0,4.0,4.5,12.0,0.0,29.0,19.0,14.0,27.0
2014,8,32.0,8.0,20.0,28.0,20.0,2.0,13.0,8.0,3.0,30.0,11.0,28.0,8.0,55.0,72.0,47.0,7.0,7.0,2.0,3.0,0.0,12.0,3.0,1.0,1.0,0.0,2.0,2.0,1.5,4.0,0.0
2014,9,9.0,6.5,34.0,4.0,0.0,1.0,0.0,5.0,16.0,18.0,13.0,19.0,7.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,13.0,1.0,0.0,0.0,0.0,3.0,0.0,
2014,10,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
2015,1,0.0,0.0,43.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2015,2,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0,29.0,1.0,1.5,0.0,0.0,0.0,0.0,28.0,11.0,1.5,,,
2015,3,0.0,20.0,34.0,8.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,19.5,11.0
2015,4,0.0,10.0,20.0,9.0,12.0,2.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,0.5,3.0,3.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,25.0,0.0,
2015,5,11.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,7.5,5.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,5.0
2015,6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,15.0,0.0,0.0,0.0,15.5,9.0,7.0,1.5,11.0,0.0,1.0,34.0,68.0,26.0,5.0,21.0,5.5,
2015,7,14.0,18.0,2.0,0.0,5.0,4.0,10.0,9.5,6.0,35.0,26.0,2.0,3.5,0.0,3.0,2.0,5.0,5.0,8.0,32.0,3.5,16.0,7.0,10.0,1.5,25.0,6.5,5.0,1.0,0.5,0.0
2015,8,19.0,15.0,4.0,2.0,44.0,24.0,12.0,35.0,7.0,12.0,6.0,8.5,8.0,45.0,30.0,5.0,3.0,21.0,6.0,1.5,3.5,1.0,20.0,0.0,5.0,0.0,3.0,10.0,0.0,0.0,0.0
2015,9,1.0,0.0,0.0,4.0,1.5,9.0,4.5,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,3.0,0.0,0.5,0.0,0.0,27.0,1.0,13.0,0.0,0.5,0.0,10.0,0.0,0.0,0.0,
2015,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,9.5,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,
2015,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,0.0
2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2016,3,6.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,5.0,19.0,7.0,0.5,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,5,0.0,0.0,0.0,7.0,17.0,0.0,5.0,0.0,0.0,9.5,0.0,0.0,0.0,6.5,17.0,19.0,0.0,0.0,0.0,12.0,10.0,1.0,3.0,3.5,5.0,2.0,0.0,37.0,8.0,20.0,10.0
2016,6,0.0,0.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,10.0,1.5,24.0,10.0,10.0,1.5,4.0,19.0,22.0,16.5,10.0,2.0,11.0,3.5,0.0,22.0,38.5,23.0,10.0,
2016,7,37.0,25.0,27.0,5.0,10.0,10.0,13.0,12.5,2.0,12.0,21.0,10.0,2.0,35.0,30.0,21.0,42.0,29.0,1.0,4.0,4.0,2.0,22.0,30.5,42.5,10.0,29.0,20.0,11.0,21.0,22.0
2016,8,29.0,10.0,4.0,10.0,3.0,24.0,18.0,4.0,10.0,19.0,9.0,12.0,14.5,24.0,13.0,15.0,6.0,5.0,3.0,17.0,6.0,0.0,4.0,6.5,3.0,0.0,20.0,1.0,2.0,13.0,3.5
2016,9,6.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,17.0,1.0,1.0,1.0,21.0,0.0,0.0,9.0,2.0,5.0,4.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,
2016,10,27.0,6.0,0.0,0.0,22.0,6.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
2017,1,0.0,1.0,0.0,0.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0
2017,2,2.0,0.0,0.0,0.0,0.0,18.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2017,3,0.0,2.5,3.0,0.0,0.0,0.0,0.0,3.0,44.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,9.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,4,0.0,7.0,2.0,0.0,1.0,36.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.5,3.0,57.0,0.0,10.0,0.0,0.0,0.0,5.5,0.0,8.5,
2017,5,8.0,0.0,0.0,1.0,0.0,7.5,0.0,0.5,4.0,3.0,3.5,5.5,2.0,6.5,1.0,0.5,0.5,3.0,2.0,4.0,45.0,0.0,5.0,0.0,0.5,3.0,2.0,2.5,7.0,0.5,9.0
2017,6,7.0,0.0,0.0,0.0,38.0,7.0,16.0,11.5,0.0,2.0,0.5,0.0,0.0,0.0,0.5,3.0,0.0,1.0,0.0,12.0,5.0,22.0,0.0,0.0,16.0,4.0,12.0,11.0,21.0,6.0,
2017,7,29.0,9.0,13.0,14.0,43.0,22.0,51.0,6.0,88.0,16.0,51.0,40.0,12.0,9.0,1.0,46.0,18.0,12.0,3.0,5.0,14.0,27.0,0.5,14.0,17.0,6.0,3.0,5.5,67.0,5.0,36.0
2017,8,6.0,20.0,22.0,7.0,19.0,17.0,18.0,19.0,51.0,110.0,16.0,28.0,75.0,49.0,14.0,18.0,27.0,28.0,57.0,43.0,65.0,35.0,96.0,33.0,20.0,0.5,9.0,38.0,3.0,18.0,4.0
2017,9,32.0,20.0,4.0,0.0,0.0,16.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,5.0,1.0,9.0,0.0,20.0,2.0,10.0,12.0,17.0,33.0,25.0,0.5,0.5,0.0,0.0,0.0,0.0,
2017,10,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2017,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2017,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,,,
2018,3,1.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2018,4,0.0,0.0,7.0,29.0,2.0,5.0,13.0,11.0,0.0,0.0,7.0,7.0,1.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,2.5,2.0,11.0,
2018,5,2.0,6.0,5.0,4.0,8.0,29.0,7.0,2.0,19.0,2.0,0.0,0.0,8.0,8.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0
2018,6,6.0,18.0,0.0,0.0,2.0,12.0,0.0,9.0,5.0,14.0,7.0,30.0,13.5,2.0,14.0,40.0,20.0,14.0,0.0,19.0,0.0,6.0,1.0,0.0,14.0,7.0,13.0,18.0,68.0,22.0,
2018,7,70.0,250.0,142.0,25.0,1.0,1.0,0.0,38.0,39.0,28.0,57.0,3.0,45.0,0.0,5.0,25.0,34.0,19.5,3.0,12.0,12.5,71.0,4.0,28.0,7.0,52.0,18.0,14.0,6.0,25.0,14.0
2018,8,12.0,24.0,64.0,16.0,5.0,18.0,17.0,7.0,4.5,11.5,9.0,19.0,42.0,21.0,25.0,13.0,16.0,72.0,69.0,38.0,1.0,8.0,49.0,14.0,42.0,28.0,28.0,1.0,56.0,11.0,64.0
2018,9,1.0,3.0,14.0,24.0,14.0,45.0,15.0,0.0,10.0,3.0,6.0,57.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,7.0,23.0,31.0,0.0,0.0,11.0,8.0,0.0,
2018,10,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,0.0,0.0,1.0,11.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,17.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0
2019,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,13.0,1.0,28.0,1.0,26.0,30.0,2.0,0.0,5.0,0.0,9.0,45.0,,,
2019,3,0.0,0.0,23.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,32.0,0.0
2019,4,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,60.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,8.0,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.5,3.0,4.0,0.0,0.0,0.0,
2019,5,0.0,5.0,11.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,5.5,0.0,3.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0
2019,6,1.0,7.5,1.5,0.5,0.0,0.0,1.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.5,0.0,0.0,2.5,0.0,12.0,30.0,0.0,5.5,6.0,6.5,77.0,11.0,4.0,0.0,3.5,
2019,7,2.5,5.3,6.5,10.5,41.2,2.0,8.2,50.2,35.4,12.2,32.2,29.0,53.4,74.4,16.2,8.0,14.0,2.0,3.0,0.0,0.0,0.8,0.3,1.0,4.8,5.2,29.0,1.0,7.0,18.0,17.0
2019,8,5.0,13.0,52.0,1.0,14.0,82.0,19.0,8.5,25.5,47.0,27.0,36.0,10.0,26.0,24.0,27.0,14.0,93.4,51.3,1.0,5.5,9.0,2.0,0.0,3.0,16.0,0.0,0.0,6.4,29.3,38.0
2019,9,28.0,2.5,25.0,34.0,64.4,49.0,45.5,78.0,0.0,10.0,1.0,38.0,24.0,10.0,33.0,15.0,1.4,9.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,13.0,2.0,23.0,5.3,
2019,10,4.0,16.0,1.0,10.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,0.0,0.0,4.0,0.0,0.0,0.0,7.2,12.0,60.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,15.2,8.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.2,0.0,0.0
2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,,
2020,3,7.0,4.0,0.0,0.0,0.0,0.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.5,3.0,0.0,19.0,0.0,0.0,0.0
2020,4,0.0,0.0,5.4,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.4,0.0,0.0,7.0,8.0,2.0,0.0,3.0,4.0,9.0,6.0,22.0,0.0,2.0,0.0,2.0,20.0,0.5,2.0,0.5,
2020,5,9.5,0.0,8.0,4.0,3.0,4.0,8.4,7.2,0.0,0.0,1.0,1.5,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,9.0,3.0
2020,6,24.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,2.0,7.0,21.0,17.0,7.0,11.0,0.0,2.0,14.0,10.0,14.0,6.0,4.0,3.0,48.0,
2020,7,0.0,4.0,1.0,96.0,13.0,14.0,9.0,28.0,12.0,20.0,96.0,4.0,0.0,14.0,20.0,16.0,56.0,60.0,125.0,84.0,10.0,0.0,2.0,4.0,3.0,14.0,62.0,24.0,78.0,9.0,11.0
2020,8,12.0,18.0,1.8,20.0,21.0,0.0,5.0,4.0,73.0,84.0,25.0,47.0,31.0,21.0,8.0,85.0,23.0,2.0,12.0,2.0,5.0,0.0,22.5,16.0,22.0,17.0,26.0,0.0,11.0,0.0,0.0
2020,9,0.0,2.0,4.0,22.0,3.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,21.0,16.0,0.0,10.0,0.0,0.0,15.0,2.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,
