YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2013,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.6,0.0,0.0,0.0,0.0,0.0,11.6,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.8,0.0,0.0,0.0,0.0,0.0,1.2,33.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,9.8,,,
2014,3,19.8,1.0,5.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.2,5.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,0.0,6.2,2.8,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,6.8,1.6,7.0,0.0,0.0,0.0,1.6,3.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,5,0.0,0.0,3.0,0.0,0.8,5.8,0.4,16.0,0.0,0.0,0.0,0.0,4.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.2,0.0,0.0
2014,6,0.0,0.0,0.0,4.6,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,6.8,30.0,0.0,2.6,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,
2014,7,0.8,12.5,0.0,2.4,3.6,2.6,1.2,0.0,0.0,0.0,0.0,46.4,3.8,8.6,6.2,53.6,14.2,55.6,76.3,48.6,38.2,0.0,0.0,15.6,9.2,43.2,2.6,92.0,1.6,0.0,0.0
2014,8,6.0,98.2,13.6,1.6,28.6,4.2,0.0,0.0,0.0,0.0,0.0,3.6,0.8,1.8,1.5,30.2,2.0,0.0,0.0,0.0,0.4,13.4,14.6,4.8,2.2,0.0,0.0,1.8,6.0,0.0,0.0
2014,9,25.0,1.4,0.0,0.0,1.4,0.0,0.0,0.4,0.0,41.0,0.0,0.0,0.0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,8.2,2.6,0.0,0.0,0.0,0.0,0.0,5.8,16.2,8.6,
2014,10,2.6,0.0,0.0,0.0,1.8,0.0,0.6,15.2,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
